Application_ID,Application_Date,State,City,MSME_Sector,Business_Vintage_Years,Annual_Turnover,GST_Turnover,ITR_Income,Monthly_Cash_Inflow,Monthly_Cash_Outflow,Existing_Obligations,Requested_Loan,Approved_Loan,Tenure_Months,Interest_Rate,Credit_Bureau_Score,Alternative_Data_Score,MSME_Risk_Rank,DPD_30_Count,DPD_90_Count,Bank_Statement_Risk_Flag,Fraud_Flag,KYC_Status,Underwriting_Status,Approval_Status,Disbursement_Status,Processing_TAT_Hours,Region,Lender_Type
APP00256,2024-01-15,Maharashtra,Mumbai,Agriculture,9,9554279,8320589,5785379,456426,107926,47948,2286208,0,48,11.4,832,99,High,0,0,No,No,Completed,Completed,Rejected,N/A,142,South,NBFC
APP00257,2024-01-15,Maharashtra,Mumbai,Agriculture,11,4507754,3182393,6651904,319555,103594,58487,188849,188849,24,11.02,701,86,High,0,0,No,No,Completed,Completed,Approved,Completed,147,North,NBFC
APP00258,2024-01-15,Maharashtra,Mumbai,Services,4,1554635,4835176,3399046,172693,52443,87632,4190638,0,24,13.9,656,100,Medium,3,0,No,No,Completed,Completed,Rejected,N/A,35,North,NBFC
APP00259,2024-01-15,Maharashtra,Mumbai,Manufacturing,11,5088489,4817710,5153912,335396,328928,22786,4473592,0,48,15.06,626,73,High,0,1,No,No,Completed,Completed,Rejected,N/A,156,East,NBFC
APP00260,2024-01-15,Maharashtra,Mumbai,Technology,13,8588465,510690,4509713,122859,260633,21706,4184090,4184090,24,10.16,809,91,Medium,0,0,No,No,Completed,Completed,Approved,Completed,116,East,NBFC
APP00261,2024-01-15,Maharashtra,Mumbai,Agriculture,12,2401507,8478508,5964234,301036,281145,27617,2870126,2870126,60,10.87,769,76,Low,0,0,No,No,Completed,Completed,Approved,Completed,65,North,NBFC
APP00262,2024-01-15,Maharashtra,Mumbai,Retail,3,4832877,3420528,4633896,262575,344235,73872,569023,569023,12,16.97,828,96,High,0,0,No,No,Completed,Completed,Approved,Completed,79,North,NBFC
APP00263,2024-01-15,Maharashtra,Mumbai,Technology,14,7391524,2794312,6965722,355474,125359,81685,1940157,1940157,60,11.75,822,96,High,0,0,No,No,Completed,Completed,Approved,Completed,41,West,NBFC
APP00264,2024-01-15,Maharashtra,Mumbai,Retail,2,777874,3794845,4684820,314429,388805,55023,1209084,0,24,14.65,698,61,Medium,0,0,No,No,Completed,Completed,Rejected,N/A,54,West,NBFC
APP00265,2024-01-15,Maharashtra,Mumbai,Manufacturing,14,520136,7639315,4679224,270559,224184,5693,4623858,4623858,60,13.15,768,80,Medium,0,0,No,No,Completed,Completed,Approved,Completed,49,West,NBFC
APP00266,2024-01-15,Maharashtra,Mumbai,Technology,13,4400918,1806225,2676213,363677,315071,53562,4102550,0,36,11.11,665,95,High,0,0,No,No,Completed,Completed,Rejected,N/A,25,South,NBFC
APP00267,2024-01-15,Maharashtra,Mumbai,Technology,6,2288169,2996753,3874147,391613,336902,33244,3529641,3529641,36,16.77,776,77,High,0,0,No,No,Completed,Completed,Approved,Completed,125,South,NBFC
APP00268,2024-01-15,Maharashtra,Mumbai,Retail,3,6711142,8516148,2428841,210774,332855,45135,4147232,4147232,48,15.75,741,92,Low,0,0,No,No,Completed,Completed,Approved,Completed,65,West,NBFC
APP00269,2024-01-15,Maharashtra,Mumbai,Manufacturing,13,9737136,1273301,1648368,254002,363382,693,2939022,2939022,12,16.5,730,80,High,0,0,No,No,Completed,Completed,Approved,Completed,80,South,NBFC
APP00270,2024-01-15,Maharashtra,Mumbai,Services,15,7221705,5206156,6269382,363247,60127,22973,3323960,0,48,13.23,755,62,High,0,0,No,No,Completed,Completed,Rejected,N/A,73,North,NBFC
APP00271,2024-01-15,Maharashtra,Mumbai,Manufacturing,6,4514060,404819,1620742,95530,174670,52354,402502,402502,36,15.19,757,75,High,0,0,No,No,Completed,Completed,Approved,Completed,41,South,NBFC
APP00272,2024-01-15,Maharashtra,Mumbai,Manufacturing,6,6329664,5039031,2198304,367909,131987,59606,4989991,4989991,48,14.39,785,66,Low,0,0,No,No,Completed,Completed,Approved,Completed,42,East,NBFC
APP00273,2024-01-15,Maharashtra,Mumbai,Agriculture,13,9111521,4723377,7649368,332016,331409,32786,1081542,0,48,17.71,687,86,Medium,1,0,No,No,Completed,Completed,Rejected,N/A,141,East,NBFC
APP00274,2024-01-15,Maharashtra,Mumbai,Technology,7,4197401,4257587,7012240,215533,246229,46281,666686,666686,60,14.05,723,94,Medium,0,0,No,No,Completed,Completed,Approved,Completed,111,North,NBFC
APP00275,2024-01-15,Maharashtra,Mumbai,Manufacturing,15,5014342,3466614,6559212,408144,129702,65404,1933465,1933465,24,11.5,721,65,Medium,0,0,No,No,Completed,Completed,Approved,Completed,87,South,NBFC
APP00276,2024-01-15,Maharashtra,Mumbai,Agriculture,2,1816802,8665544,5449153,53472,313888,5539,994974,0,48,12.66,639,70,Medium,2,1,No,No,Completed,Completed,Rejected,N/A,154,East,NBFC
APP00277,2024-01-15,Maharashtra,Mumbai,Services,3,1408455,7499712,4312439,333518,47072,65860,4937418,0,36,12.85,656,93,Low,3,0,No,No,Completed,Completed,Rejected,N/A,141,West,NBFC
APP00278,2024-01-15,Maharashtra,Mumbai,Services,7,2190268,5859913,3333340,371272,166157,24530,1867919,0,60,11.73,603,67,Medium,2,1,No,No,Completed,Completed,Rejected,N/A,131,North,NBFC
APP00279,2024-01-15,Maharashtra,Mumbai,Services,3,2700150,4234713,7129926,102360,171531,30907,3880988,3880988,60,13.17,818,74,Low,0,0,No,No,Completed,Completed,Approved,Completed,62,East,NBFC
APP00280,2024-01-15,Maharashtra,Mumbai,Technology,8,2756060,5697024,6887850,305129,187304,32895,3635971,0,60,16.8,645,53,Medium,0,0,No,No,Completed,Completed,Rejected,N/A,145,North,NBFC
APP00281,2024-01-15,Maharashtra,Mumbai,Manufacturing,6,9901113,4723737,3186857,60399,245881,15890,3127968,3127968,36,16.87,790,88,Low,0,0,No,No,Completed,Completed,Approved,Completed,161,West,NBFC
APP00282,2024-01-15,Maharashtra,Mumbai,Retail,11,9063838,8578787,6799026,436151,264320,10277,2827054,0,48,14.72,690,79,High,1,0,No,No,Completed,Completed,Rejected,N/A,110,East,NBFC
APP00283,2024-01-15,Maharashtra,Mumbai,Technology,3,6265079,4228861,2929678,216135,372366,38188,763638,763638,36,14.65,817,75,Medium,0,0,No,No,Completed,Completed,Approved,Completed,116,West,NBFC
APP00284,2024-01-15,Maharashtra,Mumbai,Agriculture,3,4436391,4621936,6540078,417366,71976,27600,293786,293786,24,12.87,705,56,Low,0,0,No,No,Completed,Completed,Approved,Completed,37,West,NBFC
APP00285,2024-01-15,Maharashtra,Mumbai,Manufacturing,2,4903218,3005071,1007254,393320,234391,40549,798361,798361,24,11.6,734,68,Medium,0,0,No,No,Completed,Completed,Approved,Completed,67,West,NBFC
APP00286,2024-01-15,Maharashtra,Mumbai,Manufacturing,14,8488550,8238205,7605624,333421,172823,71898,2827986,2827986,48,10.65,769,94,High,0,0,No,No,Completed,Completed,Approved,Completed,168,North,NBFC
APP00287,2024-01-15,Maharashtra,Mumbai,Technology,4,2002467,7813185,2882585,241775,246113,34053,4627064,4627064,24,12.08,832,50,High,0,0,No,No,Completed,Completed,Approved,Completed,112,East,NBFC
APP00288,2024-01-15,Maharashtra,Mumbai,Services,13,8503857,5426630,376609,451536,255672,38393,4226621,0,60,11.47,736,50,High,0,0,No,No,Completed,Completed,Rejected,N/A,167,West,NBFC
APP00289,2024-01-15,Maharashtra,Mumbai,Technology,12,7038471,6747794,2150463,187877,71528,55343,1469603,0,24,13.89,663,89,High,2,0,No,No,Completed,Completed,Rejected,N/A,92,West,NBFC
APP00290,2024-01-15,Maharashtra,Mumbai,Technology,5,2351472,8039388,5481889,287380,172676,91812,1246085,0,60,13.68,818,70,Low,0,0,No,No,Completed,Completed,Rejected,N/A,29,South,NBFC
APP00291,2024-01-15,Maharashtra,Mumbai,Retail,3,7855410,537641,2252956,97289,109001,1930,2358172,0,48,11.35,672,76,Medium,3,0,No,No,Completed,Completed,Rejected,N/A,32,North,NBFC
APP00292,2024-01-15,Maharashtra,Mumbai,Services,1,4971188,6983744,898818,334789,276492,23803,1325473,1325473,24,17.11,815,66,Medium,0,0,No,No,Completed,Completed,Approved,Completed,87,North,NBFC
APP00293,2024-01-15,Maharashtra,Mumbai,Technology,4,8231522,1976392,4671631,399179,139286,61974,381104,0,48,15.29,663,69,Medium,1,0,No,No,Completed,Completed,Rejected,N/A,164,West,NBFC
APP00294,2024-01-15,Maharashtra,Mumbai,Agriculture,11,5513251,3734029,3323477,77308,379540,28545,4136846,0,12,11.51,664,77,Medium,0,0,No,No,Completed,Completed,Rejected,N/A,54,North,NBFC
APP00295,2024-01-15,Maharashtra,Mumbai,Technology,10,8473718,3000333,3415517,454119,76913,32600,452265,0,24,13.75,602,93,High,2,0,No,No,Completed,Completed,Rejected,N/A,161,South,NBFC
APP00296,2024-01-15,Maharashtra,Mumbai,Manufacturing,13,6327024,7760481,6450433,151169,41195,90341,4783782,4783782,48,12.54,724,58,Medium,0,0,No,No,Completed,Completed,Approved,Completed,136,South,NBFC
APP00297,2024-01-15,Maharashtra,Mumbai,Agriculture,10,3631076,6232845,3015231,433989,275573,36087,1691955,1691955,60,17.27,738,85,Low,0,0,No,No,Completed,Completed,Approved,Completed,99,East,NBFC
APP00298,2024-01-15,Maharashtra,Mumbai,Services,7,3612748,714067,5498710,499225,220880,81290,4344281,0,24,12.23,716,54,High,0,0,No,No,Completed,Completed,Rejected,N/A,72,East,NBFC
APP00299,2024-01-15,Maharashtra,Mumbai,Agriculture,6,7375379,5802667,1226640,100466,304307,86362,2475058,2475058,12,9.87,796,58,Low,0,0,No,No,Completed,Completed,Approved,Completed,148,West,NBFC
APP00300,2024-01-15,Maharashtra,Mumbai,Retail,11,7019606,8619319,4710909,377140,397690,77371,4889997,0,36,9.92,608,64,High,0,0,No,No,Completed,Completed,Rejected,N/A,149,North,NBFC
APP00301,2024-01-15,Maharashtra,Mumbai,Manufacturing,9,7478536,6591944,6962648,421423,60566,80862,3127667,3127667,36,14.0,805,96,Low,0,0,No,No,Completed,Completed,Approved,Completed,79,West,NBFC
APP00302,2024-01-15,Maharashtra,Mumbai,Agriculture,9,6964782,3578618,1920003,325876,374392,32605,2037919,0,60,14.82,625,61,High,3,0,No,No,Completed,Completed,Rejected,N/A,141,North,NBFC
APP00303,2024-01-15,Maharashtra,Mumbai,Technology,9,7237011,8867339,3131263,394736,112930,69979,1613275,0,60,13.27,642,72,Medium,2,1,No,No,Completed,Completed,Rejected,N/A,106,North,NBFC
APP00304,2024-01-15,Maharashtra,Mumbai,Agriculture,13,9731473,4662908,3319970,287189,264618,52047,3246257,3246257,12,15.67,744,68,High,0,0,Yes,No,Completed,Completed,Approved,Completed,101,South,NBFC
APP00305,2024-01-15,Maharashtra,Mumbai,Manufacturing,14,5783223,764088,6772004,480933,391611,36170,1902064,0,60,13.85,656,86,High,1,0,No,No,Completed,Completed,Rejected,N/A,63,East,NBFC
APP00306,2024-01-15,Maharashtra,Mumbai,Retail,4,4408993,4699058,7103783,207444,78184,74774,4983476,0,48,14.34,693,63,High,0,0,No,No,Completed,Completed,Rejected,N/A,68,East,NBFC
APP00307,2024-01-15,Maharashtra,Mumbai,Technology,12,6901281,1716632,6844136,79319,205316,45603,413495,413495,48,13.04,752,57,Low,0,0,No,No,Completed,Completed,Approved,Completed,26,North,NBFC
APP00308,2024-01-15,Maharashtra,Mumbai,Technology,1,5857242,2909536,3041662,313403,395831,28940,4498846,0,24,9.93,678,96,Medium,3,0,No,No,Completed,Completed,Rejected,N/A,47,North,NBFC
APP00309,2024-01-15,Maharashtra,Mumbai,Retail,3,2717764,6039966,992438,299484,329599,97689,3407816,0,12,14.16,674,66,Low,3,0,No,No,Completed,Completed,Rejected,N/A,57,West,NBFC
APP00310,2024-01-15,Maharashtra,Mumbai,Retail,11,3790000,4531319,2332686,87562,169595,56369,3416174,3416174,36,15.32,743,86,Low,0,0,No,No,Completed,Completed,Approved,Completed,117,West,NBFC
APP00311,2024-01-15,Maharashtra,Mumbai,Services,10,906123,5514011,1719816,233352,353077,57961,2990084,0,60,10.74,682,52,Low,1,0,No,No,Completed,Completed,Rejected,N/A,45,South,NBFC
APP00312,2024-01-15,Maharashtra,Mumbai,Manufacturing,14,5326554,630406,3179568,413748,88341,39992,1338805,0,48,13.51,662,71,Low,1,0,No,No,Completed,Completed,Rejected,N/A,90,North,NBFC
APP00313,2024-01-15,Maharashtra,Mumbai,Agriculture,12,808508,6718411,5190599,397879,306194,5699,1285708,1285708,36,10.95,759,68,Low,0,0,No,No,Completed,Completed,Approved,Completed,37,West,NBFC
APP00314,2024-01-15,Maharashtra,Mumbai,Technology,11,5051832,6443474,7550125,106566,40002,38337,3360191,0,48,11.46,617,74,High,0,1,No,No,Completed,Completed,Rejected,N/A,46,North,NBFC
APP00315,2024-01-15,Maharashtra,Mumbai,Retail,15,860516,1066934,2375275,327566,189869,43721,4803387,4803387,48,12.84,728,60,Low,0,0,No,No,Completed,Completed,Approved,Completed,101,South,NBFC
APP00316,2024-01-15,Maharashtra,Mumbai,Retail,15,6995644,894355,4955168,196902,148270,19884,2261571,0,36,17.13,807,92,Low,0,0,No,No,Completed,Completed,Rejected,N/A,82,East,NBFC
APP00317,2024-01-15,Maharashtra,Mumbai,Technology,15,6024481,7935808,4848586,119086,138400,85520,2720456,2720456,24,14.44,746,93,Low,0,0,No,No,Completed,Completed,Approved,Completed,158,South,NBFC
APP00318,2024-01-15,Maharashtra,Mumbai,Retail,11,9976514,3051604,2963351,85554,322206,69856,1317626,1317626,12,11.07,832,59,High,0,0,Yes,No,Completed,Completed,Approved,Completed,129,West,NBFC
APP00319,2024-01-15,Maharashtra,Mumbai,Technology,3,3653002,2191327,1403486,146860,43735,99935,2396768,2396768,60,14.74,713,88,High,0,0,No,No,Completed,Completed,Approved,Completed,83,East,NBFC
APP00320,2024-01-15,Maharashtra,Mumbai,Manufacturing,3,8927608,8264546,6272849,390560,226062,24114,4098029,0,48,13.68,620,58,Low,1,0,Yes,No,Completed,Completed,Rejected,N/A,27,East,NBFC
APP00321,2024-01-15,Maharashtra,Mumbai,Services,13,3931982,1509583,1785439,280311,353516,64217,1801491,0,36,16.87,656,65,Medium,3,0,No,No,Completed,Completed,Rejected,N/A,121,West,NBFC
APP00322,2024-01-15,Maharashtra,Mumbai,Services,10,9495261,1046123,4667521,107313,266773,59886,4897733,4897733,12,16.96,756,65,High,0,0,No,No,Completed,Completed,Approved,Completed,34,West,NBFC
APP00323,2024-01-15,Maharashtra,Mumbai,Agriculture,4,5385179,7774490,3639000,209674,179901,60469,513520,513520,24,13.09,732,89,Low,0,0,No,No,Completed,Completed,Approved,Completed,142,West,NBFC
APP00324,2024-01-15,Maharashtra,Mumbai,Technology,13,9667190,2670069,3597282,266824,199586,59098,1608031,1608031,12,11.02,784,87,High,0,0,No,No,Completed,Completed,Approved,Completed,47,North,NBFC
APP00325,2024-01-15,Maharashtra,Mumbai,Services,12,2572728,1929935,1257684,420266,265614,83109,1475681,1475681,36,10.23,777,95,Medium,0,0,No,No,Completed,Completed,Approved,Completed,64,East,NBFC
APP00326,2024-01-15,Maharashtra,Mumbai,Technology,15,6123607,2918087,1659995,125815,123777,93329,1533487,0,12,13.07,611,69,High,3,1,No,No,Completed,Completed,Rejected,N/A,57,West,NBFC
APP00327,2024-01-15,Maharashtra,Mumbai,Retail,8,8848805,8765828,4859218,473338,33014,79689,202406,202406,48,11.52,759,87,High,0,0,No,No,Completed,Completed,Approved,Completed,44,North,NBFC
APP00328,2024-01-15,Maharashtra,Mumbai,Agriculture,5,9854114,3883580,710360,146909,107728,7217,4691434,0,36,9.81,662,52,High,2,0,No,No,Completed,Completed,Rejected,N/A,51,North,NBFC
APP00329,2024-01-15,Maharashtra,Mumbai,Technology,10,9931768,3376601,4119650,442867,333545,47210,2485556,0,12,10.29,641,69,Medium,2,1,No,No,Completed,Completed,Rejected,N/A,164,South,NBFC
APP00330,2024-01-15,Maharashtra,Mumbai,Manufacturing,6,9342477,7341705,4701051,160019,394815,27400,2401989,2401989,60,9.99,720,86,High,0,0,No,No,Completed,Completed,Approved,Completed,46,East,NBFC
APP00331,2024-01-15,Maharashtra,Mumbai,Technology,5,9314602,6336673,1388112,372064,324982,65063,2754898,2754898,60,15.7,709,81,Medium,0,0,No,No,Completed,Completed,Approved,Completed,83,East,NBFC
APP00332,2024-01-15,Maharashtra,Mumbai,Services,1,8299486,2378465,6486333,494632,138701,80649,1091593,0,48,13.02,600,71,Medium,1,0,No,No,Completed,Completed,Rejected,N/A,89,South,NBFC
APP00333,2024-01-15,Maharashtra,Mumbai,Manufacturing,9,5934540,502865,1254931,409575,204736,44742,4350420,0,48,15.66,676,89,Low,1,0,No,No,Completed,Completed,Rejected,N/A,146,East,NBFC
APP00334,2024-01-15,Maharashtra,Mumbai,Technology,11,8227886,6022207,4179480,461036,247030,97332,1403474,1403474,12,16.6,765,69,High,0,0,No,No,Completed,Completed,Approved,Completed,161,North,NBFC
APP00335,2024-01-15,Maharashtra,Mumbai,Manufacturing,2,3004920,5105338,7352631,66343,207813,49183,3066174,3066174,60,16.66,747,86,High,0,0,No,No,Completed,Completed,Approved,Completed,102,South,NBFC
APP00336,2024-01-15,Maharashtra,Mumbai,Services,2,8839189,4386975,3417068,286929,188664,28329,3571789,0,60,12.07,669,57,Medium,0,0,No,No,Completed,Completed,Rejected,N/A,137,North,NBFC
APP00337,2024-01-15,Maharashtra,Mumbai,Agriculture,3,3691222,6106197,4355656,434010,304531,40679,4294759,4294759,36,10.72,804,56,High,0,0,No,No,Completed,Completed,Approved,Completed,33,North,NBFC
APP00338,2024-01-15,Maharashtra,Mumbai,Technology,1,5717400,1138700,6063412,494661,341577,11413,1071702,1071702,36,13.47,782,52,Low,0,0,No,No,Completed,Completed,Approved,Completed,103,West,NBFC
APP00339,2024-01-15,Maharashtra,Mumbai,Manufacturing,4,3730379,5207802,2620704,329065,197326,57817,2791739,2791739,12,11.82,763,60,Medium,0,0,No,No,Completed,Completed,Approved,Completed,167,East,NBFC
APP00340,2024-01-15,Maharashtra,Mumbai,Agriculture,6,9716826,5743290,2573749,124216,399284,37128,4651060,0,60,11.58,652,54,Medium,2,0,No,No,Completed,Completed,Rejected,N/A,31,North,NBFC
APP00341,2024-01-15,Maharashtra,Mumbai,Technology,1,1944846,7554907,3587636,143838,399454,78134,3317867,0,60,14.85,627,94,High,3,1,No,No,Completed,Completed,Rejected,N/A,160,North,NBFC
APP00342,2024-01-15,Maharashtra,Mumbai,Manufacturing,2,8143434,5607508,6041817,387860,274001,61675,4028183,4028183,24,17.55,745,59,High,0,0,No,No,Completed,Completed,Approved,Completed,70,West,NBFC
APP00343,2024-01-15,Maharashtra,Mumbai,Services,8,2393930,6296198,4315224,291823,119549,36996,648323,648323,36,14.64,716,58,High,0,0,No,No,Completed,Completed,Approved,Completed,51,East,NBFC
APP00344,2024-01-15,Maharashtra,Mumbai,Services,7,7436404,4402629,5508275,177764,317283,20843,3966937,3966937,48,12.76,802,71,Low,0,0,No,No,Completed,Completed,Approved,Completed,135,North,NBFC
APP00345,2024-01-15,Maharashtra,Mumbai,Agriculture,11,1806851,8564301,1259009,360464,342515,60674,1551946,1551946,36,14.22,739,78,Low,0,0,No,No,Completed,Completed,Approved,Completed,51,East,NBFC
APP00346,2024-01-15,Maharashtra,Mumbai,Agriculture,11,1531500,1918891,2125459,478360,102832,76122,4246448,0,12,15.94,683,92,Low,3,0,No,No,Completed,Completed,Rejected,N/A,138,West,NBFC
APP00347,2024-01-15,Maharashtra,Mumbai,Retail,10,5609503,7693509,6321269,230493,76812,76379,2614362,2614362,12,14.7,774,82,Medium,0,0,No,No,Completed,Completed,Approved,Completed,39,South,NBFC
APP00348,2024-01-15,Maharashtra,Mumbai,Services,14,6527124,2240432,7524670,197958,46349,30833,4797874,0,48,15.47,600,75,High,2,1,No,No,Completed,Completed,Rejected,N/A,78,North,NBFC
APP00349,2024-01-15,Maharashtra,Mumbai,Retail,9,6952434,6444627,7346117,268751,110880,37810,1678961,0,24,10.64,635,54,High,0,0,No,No,Completed,Completed,Rejected,N/A,135,West,NBFC
APP00350,2024-01-15,Maharashtra,Mumbai,Retail,14,8150891,7542130,5528187,144265,268233,66770,3588448,0,48,14.19,635,78,Medium,2,0,No,No,Completed,Completed,Rejected,N/A,151,North,NBFC
APP00351,2024-01-15,Maharashtra,Mumbai,Retail,6,1061397,1035269,5065984,303371,399561,48310,4934793,4934793,12,14.43,705,94,Low,0,0,No,No,Completed,Completed,Approved,Completed,95,East,NBFC
APP00352,2024-01-15,Maharashtra,Mumbai,Technology,4,8426422,1709997,6038428,382234,312694,75973,841941,841941,36,14.71,733,71,High,0,0,No,No,Completed,Completed,Approved,Completed,155,North,NBFC
APP00353,2024-01-15,Maharashtra,Mumbai,Technology,5,3310320,992675,6130511,363333,189420,95285,2571434,2571434,60,11.71,707,90,Medium,0,0,No,No,Completed,Completed,Approved,Completed,98,East,NBFC
APP00354,2024-01-15,Maharashtra,Mumbai,Agriculture,2,2627708,8882495,944767,496402,175672,33036,4166463,0,24,14.73,673,67,Medium,0,0,No,No,Completed,Completed,Rejected,N/A,62,North,NBFC
APP00355,2024-01-15,Maharashtra,Mumbai,Technology,8,3533474,955166,3176017,94250,106058,78059,2081354,2081354,24,16.62,806,98,Medium,0,0,No,No,Completed,Completed,Approved,Completed,136,East,NBFC
APP00356,2024-01-15,Maharashtra,Mumbai,Retail,1,4935820,2346062,740596,137870,273277,52264,2994704,2994704,48,12.06,747,97,High,0,0,No,No,Completed,Completed,Approved,Completed,123,South,NBFC
APP00357,2024-01-15,Maharashtra,Mumbai,Technology,14,7793631,599028,2722564,468019,265311,50070,4549671,0,36,17.67,637,93,Low,0,1,No,No,Completed,Completed,Rejected,N/A,93,East,NBFC
APP00358,2024-01-15,Maharashtra,Mumbai,Services,5,7062471,8136118,6785660,404047,156771,96247,924405,0,60,16.05,668,83,Medium,1,0,No,No,Completed,Completed,Rejected,N/A,26,East,NBFC
APP00359,2024-01-15,Maharashtra,Mumbai,Manufacturing,11,7981668,6297466,2140597,430240,178529,33016,971637,0,24,9.79,705,89,Low,0,0,No,No,Completed,Completed,Rejected,N/A,79,North,NBFC
APP00360,2024-01-15,Maharashtra,Mumbai,Agriculture,14,2679482,6707535,5806237,450481,369689,74195,824661,824661,24,17.12,781,94,Low,0,0,No,No,Completed,Completed,Approved,Completed,43,North,NBFC
APP00361,2024-01-15,Maharashtra,Mumbai,Technology,5,3217339,1641464,2626055,457427,62708,50174,2812910,2812910,48,12.33,796,53,Medium,0,0,No,No,Completed,Completed,Approved,Completed,136,East,NBFC
APP00362,2024-01-15,Maharashtra,Mumbai,Manufacturing,3,8755351,2219161,1506890,333446,256101,28624,3393656,3393656,60,14.97,850,78,High,0,0,No,No,Completed,Completed,Approved,Completed,42,West,NBFC
APP00363,2024-01-15,Maharashtra,Mumbai,Agriculture,3,514556,1034776,5875117,254725,169689,19871,4275021,4275021,36,17.19,798,86,Low,0,0,No,No,Completed,Completed,Approved,Completed,149,East,NBFC
APP00364,2024-01-15,Maharashtra,Mumbai,Technology,9,4289081,455488,3524781,411371,282741,15886,688038,688038,60,14.05,703,72,Medium,0,0,No,No,Completed,Completed,Approved,Completed,47,West,NBFC
APP00365,2024-01-15,Maharashtra,Mumbai,Services,13,5364699,3807796,1781581,340704,50620,50353,3955734,0,24,12.04,620,74,Low,2,1,No,No,Completed,Completed,Rejected,N/A,72,East,NBFC
APP00366,2024-01-15,Maharashtra,Mumbai,Retail,12,4501116,8607960,3561218,83026,313404,84332,312773,0,36,13.75,649,78,Low,0,1,No,No,Completed,Completed,Rejected,N/A,34,North,NBFC
APP00367,2024-01-15,Maharashtra,Mumbai,Technology,8,9502006,2899027,6516390,353744,152151,9441,4488245,0,12,15.75,654,81,High,0,0,No,No,Completed,Completed,Rejected,N/A,35,North,NBFC
APP00368,2024-01-15,Maharashtra,Mumbai,Retail,11,1338156,5556264,7184859,466125,81009,59793,1544929,0,60,10.95,603,87,Low,0,0,No,No,Completed,Completed,Rejected,N/A,80,South,NBFC
APP00369,2024-01-15,Maharashtra,Mumbai,Manufacturing,6,2526728,2704005,2997691,488528,141794,5975,3472292,3472292,60,10.97,709,54,Low,0,0,No,No,Completed,Completed,Approved,Completed,67,South,NBFC
APP00370,2024-01-15,Maharashtra,Mumbai,Services,1,2737592,2077182,6935827,494264,361452,80273,4982050,4982050,48,16.11,712,51,Medium,0,0,No,Yes,Completed,Completed,Approved,Completed,46,South,NBFC
APP00371,2024-01-15,Maharashtra,Mumbai,Agriculture,12,2628901,3858794,1500307,385452,172055,68562,4093082,4093082,48,13.0,706,61,High,0,0,No,No,Completed,Completed,Approved,Completed,151,East,NBFC
APP00372,2024-01-15,Maharashtra,Mumbai,Agriculture,6,7526061,476672,4978413,173542,130612,15401,2626646,2626646,60,17.8,760,89,Medium,0,0,No,No,Completed,Completed,Approved,Completed,153,North,NBFC
APP00373,2024-01-15,Maharashtra,Mumbai,Retail,5,1390350,3650065,1245220,467654,108232,89816,1845742,1845742,48,13.73,797,60,High,0,0,No,No,Completed,Completed,Approved,Completed,117,West,NBFC
APP00374,2024-01-15,Maharashtra,Mumbai,Services,1,2251895,1280075,4807707,142215,112861,3809,3901277,3901277,48,13.88,711,54,Low,0,0,No,No,Completed,Completed,Approved,Completed,107,South,NBFC
APP00375,2024-01-15,Maharashtra,Mumbai,Technology,4,2347722,5871590,2210774,101413,154318,96698,2832043,2832043,48,16.89,791,74,Low,0,0,No,No,Completed,Completed,Approved,Completed,37,South,NBFC
APP00376,2024-01-15,Maharashtra,Mumbai,Technology,3,6998324,6666039,1444244,289987,131793,82840,3916740,0,36,17.79,655,62,Medium,1,0,Yes,No,Completed,Completed,Rejected,N/A,95,South,NBFC
APP00377,2024-01-15,Maharashtra,Mumbai,Retail,3,6264248,4088530,7735737,204749,346479,20550,3608315,3608315,60,17.2,818,86,High,0,0,No,No,Completed,Completed,Approved,Completed,157,North,NBFC
APP00378,2024-01-15,Maharashtra,Mumbai,Technology,5,743334,7582500,6475515,179317,159935,42899,3981936,3981936,48,14.43,751,87,Low,0,0,No,No,Completed,Completed,Approved,Completed,130,South,NBFC
APP00379,2024-01-15,Maharashtra,Mumbai,Manufacturing,1,7642021,7015594,4320402,474524,395247,12844,4329673,4329673,48,13.71,720,55,High,0,0,No,No,Completed,Completed,Approved,Completed,128,North,NBFC
APP00380,2024-01-15,Maharashtra,Mumbai,Retail,4,2022188,667263,4324711,400767,189822,21207,2581269,0,48,16.79,691,97,High,0,0,No,No,Completed,Completed,Rejected,N/A,59,South,NBFC
APP00381,2024-01-15,Maharashtra,Mumbai,Technology,12,522878,1586125,3528601,412152,204538,69588,3994795,3994795,12,12.02,802,98,Medium,0,0,No,No,Completed,Completed,Approved,Completed,77,South,NBFC
APP00382,2024-01-15,Maharashtra,Mumbai,Manufacturing,15,6606747,1265076,1230854,250778,221674,60994,4417922,4417922,60,9.85,788,73,Low,0,0,No,No,Completed,Completed,Approved,Completed,167,East,NBFC
APP00383,2024-01-15,Maharashtra,Mumbai,Retail,9,2405181,8427788,6485592,444409,334149,92123,2101796,0,24,15.9,685,98,Low,2,0,No,No,Completed,Completed,Rejected,N/A,132,South,NBFC
APP00384,2024-01-15,Maharashtra,Mumbai,Services,6,8090191,8557533,4506468,326133,94335,61625,3227388,0,60,15.27,616,84,Medium,3,1,No,No,Completed,Completed,Rejected,N/A,40,North,NBFC
